video_id,video_title,comment_id,author,text,likes,timestamp,is_reply
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugxa_EDJ4G2p75Ofmil4AaABAg,@manjumarandi1789,Johar santal pargana 💚💚💚 Sona disam uprajdhani dumka johar mother lend johar mission India Bible College Ranchi Jharkhand अ,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugwf671Zfk920maH0gt4AaABAg,@shahnazdailylife7910,mujhe to yakin hi nahi araha hi,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugwf671Zfk920maH0gt4AaABAg.AGeLte_60QPANyqQPXzIlV,@GUNJAN16697,1saal purani news😂,0,1762214400,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyUjPH-SSysesI-6r14AaABAg,@junedahamad3053,Kripa karke YouTube per purane video na dalen logon mein afwah na failaye yahi aapse nivedan hai,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgzyhHenRIXGFuxrc-h4AaABAg,@TruckDoctor-td1gf,Istifa dega fir sapat lega uska koi pata nahi😅😅😅,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyPWLu66FyfD09KigZ4AaABAg,@manawarkibatain648,😂😂😂😂😂,0,1748995200,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwXa8gveuIjhMfr3W14AaABAg,@Rahul1794rr,Ab nhi PM hai,2,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugy7G7HCf_V7VNpcTU94AaABAg,@purnashakya3819,"The wicked, who rejoices in others' pain, has now met their own misfortune. I am truly pleased.",0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwYsi4ZHe5fBqGLg3Z4AaABAg,@ayeshamirza6649,Ye kaam pehle hi kar deta to aaj humara bharat kitna aage hota,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwMIWKwWmqsSkmWVtN4AaABAg,@kk-xp9ep,Ab hoga khel suru .... Jai shree ram ... Ab lgegi modia ki waat,15,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwMIWKwWmqsSkmWVtN4AaABAg.A4IYoi5IVaTA4Ig49pitCT,@Dilutecricketlover,Bhai istifa hi Dena tha toh election kyu Lada aur ab jeetne ke baad istifa de diya hei toh kya koi aur 2029 Tak pm hoga ??,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwMIWKwWmqsSkmWVtN4AaABAg.A4IYoi5IVaTAIcEaSXpJo7,@prahladsahu6370,Yogi ​ @Dilutecricketlover,0,1748995200,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugz5IYM3g7qZ8j3RHox4AaABAg,@Dimplemehta6090,😂😂,0,1770163200,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwUG6rqTc4Wo5x6k3x4AaABAg,@Nazkhan070,Modi Ji thoda sa ghabra gai kya 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,12,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyNGQdiTuYQiBlKa_V4AaABAg,@srdaughters3432,Modi ji ne desh ko bacha liya 😢 RESIGN de k😂😂😂 thank u modi ji badi khushi hui mhanusiyat khatam desh ki panoti gyi,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgzTcWr-GcjBhNBl0VJ4AaABAg,@GeetaSharma-mb4bu,Bhai fake news kyo dikha rha hai,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugxo_x6xmHsZfPmiaB14AaABAg,@KrishnaDhanju,Ye SB bakwas band kri or public ko murakh my bnaoji,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg,@AadilKhann-uc8vb,Kon kon Modi ko istifa dete hue Khush hai like kare😂,209,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4IeAzGGEpX,@Theoryofus24,Atleast Modi ji is capable to be a pm 😒,12,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4Ifwg1eJjd,@Dilutecricketlover,Bhai istifa hi Dena tha toh election kyu Lada aur ab jeetne ke baad istifa de diya hei toh kya koi aur 2029 Tak pm hoga ??,5,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4Ip74n3q2X,@UtsavUpadhyay-do2kk,​ @Dilutecricketlover  ha 😢 lagta hai rahul बनेगा pm,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4LcuZM1P1-,@aman_mishra113,​ @Dilutecricketlover  dubara pm bane ke liye istifa dena padta hai phir wapis pm bante hain,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4LmeF--DB0,@Dilutecricketlover,"@aman_mishra113  ab samjha, thanks bhai lekin yaha par kitno se pucha lekin inko taane marna pehle aata hei lekin jab baat kuch batane ki aati hei toh Aisa sochte hei ki isse batakar hi kya fayda🙁🥺",0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4IpFfQm0cH,@harshkumar1444,hello bhai kuch pta ha ki nhi tere ko previous term of lok sabha end ho gya ha isliye resignation dete ha,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4IyQgf-obN,@vk123_4,Koi nhi Bharat may kisi ki okaat na ki narendr modi ko skip kr dy   PM ha vipakch ko majbut hona chahiya hua khusi ki baat pr PM bnay ki okaat kisi ki na hy .,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4J2C-TRlKK,@tsggamer9769,Fir PM kon,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyIDlkHouDQSfbED1Z4AaABAg.A4IaSBOYsR0A4JLbc6DvAZ,@arshadbhai5924,Istifa dengy tbhi pm bnygy paglo😂,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugwy10CQgsASeLp52Ll4AaABAg,@BolaRavi-m9k,चंद्र शेखर आजाद रावण अगला पीएम ❤❤❤,0,1767484800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugwy10CQgsASeLp52Ll4AaABAg.ARMo4iEj_2zARgYu3aEQQF,@Praveen-x4n,😂,0,1770163200,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyX5aS23NmFyW_CnzR4AaABAg,@movies_mania785,Modi 3.0 trailer launched,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugz-4qLVEVZZgJNE94x4AaABAg,@Sohail_malak,Up walo ne kamaal kar diya mandir ka prasad leke sycle s nikal liye 😂😂😂,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwI5idFL3gEHuQw4Vh4AaABAg,@lofimusic5475,Felling bad for modi 😢,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwxKKsm63BuvIRkOfh4AaABAg,@ManjuMarandi-d1e,1855 hai bajrang bali ji 🌎😁 Masi Soren jindabaad tirsul Joseph Salman 💕❤️🙌✋ Ani ko kiyon lutega santali lipi lagu hunna chaye,0,1762214400,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwFVHq09FOxs8VO3w94AaABAg,@mansidasgupta7104,Dehli.  Is.    Now.    Rejected.    By.    World.   Trade.   Parsi.   Muslim,0,1754265600,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgytNwCd_PiDlV-YI7h4AaABAg,@Manishkrock,Ab bodh rast banna he,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwXFNr8e_FE8Tt5CBh4AaABAg,@akankshastudio233,Kabar dar hoshiyar mai modi ka ram hu modi hamare rahate estifa aur jail nahi ja sakte,0,1756944000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgztjSqpkZizwj-f2XF4AaABAg,@RishiRaj-bp2gq,Tanasahi hukumat se chutkara 😊😊 mil raha hai,0,1754265600,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyVuH9H_sUqZXo93w94AaABAg,@vasantmodi6403,Maha juth.,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyUJdyN_mMDWR95Yah4AaABAg,@guneshwartiwari4344,ये झूठ हैझूथ है झूठ है,0,1754265600,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxW0rQt1lpofUCb5654AaABAg,@Niveta-cs9ob,Modi ji  plzz..... Come Back🙏🙏🙏🙏,5,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwFKBqr3mf7pJ0kttJ4AaABAg,@user-deepakpal,Pehli baar mujhe modi sarkar ka kasm achha laga😂😂😂,10,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxsXxnvXGD2uEbwnW14AaABAg,@Kouravjii-l1t,Godi . media,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgzhwVDxxc0_XAOLynd4AaABAg,@MustafaKhan-t7p6g,Pure BJP ko brkhat kr dina chahiy,0,1756944000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugwlyuidb-iaMxNR0UZ4AaABAg,@rabindra.dash8690,Desh thoda or barbad hone se bach gaya,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwYFsKkwqrh0xSh5PR4AaABAg,@SachinYadav-m1d1y,Fake news daal ke logo ko gumrah keyaa jaa raha hai 😂,0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgyTYbXF3bxSR4jrWbF4AaABAg,@pusprajvvvvv,Nitin gadkari ko banna chahiye pm,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwfXS_zBKa6JXFrJ3J4AaABAg,@jaiho3153,Modi pm nahi banega,1,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxaQn8FDcwuNxkQyjZ4AaABAg,@JitendraAhiwale-h3k,Desh ko barbad karke nikla zola uthakar chl diye.😷,0,1751587200,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgzhO2fQgClQgrowG2N4AaABAg,@Informationworld-IW2,BJP ❤❤❤,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwdjFk0NXqY2IOBQuB4AaABAg,@chooseyourgift-dv6ls,देश बरबाद हो जाएगा 😢,8,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwdjFk0NXqY2IOBQuB4AaABAg.A4Iqm0sd4ssA4JCUY9URHm,@Mr__entaZul,देश All ready बरबाद है मोदी हठाऔ देश बचाओ,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwdjFk0NXqY2IOBQuB4AaABAg.A4Iqm0sd4ssA4IyMZiHrmW,@rpidergamer,😂😂,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwdjFk0NXqY2IOBQuB4AaABAg.A4Iqm0sd4ssACkySov3xFK,@deep4952,Or kitna hoga😂,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxJS1ZXLWHGwmMNp5l4AaABAg,@satyamshukla1168,Modi 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,13,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxJS1ZXLWHGwmMNp5l4AaABAg.A4IXcKpEQRKA4IeG0nj05T,@Theoryofus24,Aapke jese log Hindu hone pe daag h 🙂🙂,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxJS1ZXLWHGwmMNp5l4AaABAg.A4IXcKpEQRKA4IfBayUtx-,@satyamshukla1168,@Theoryofus24  😅😅,1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxJS1ZXLWHGwmMNp5l4AaABAg.A4IXcKpEQRKA4Ig0dqJN01,@Dilutecricketlover,Bhai istifa hi Dena tha toh election kyu Lada aur ab jeetne ke baad istifa de diya hei toh kya koi aur 2029 Tak pm hoga ??,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwtngbwNs7Z4CbB1Dd4AaABAg,@killerboy07x,First time modi government do a great work 😂😂😂😂😂,3,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugz7a3u-I4fB0sZqDxN4AaABAg,@SumitYadav-ot3lk,Gya modi aaya modi 😅😅,10,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugz7a3u-I4fB0sZqDxN4AaABAg.A4IYwrgUa95A4IeW8gND-J,@Theoryofus24,Hindu hone pe lalat ho aap 🙂🙂,2,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugz7a3u-I4fB0sZqDxN4AaABAg.A4IYwrgUa95A4Ig30HK7yf,@Dilutecricketlover,Bhai istifa hi Dena tha toh election kyu Lada aur ab jeetne ke baad istifa de diya hei toh kya koi aur 2029 Tak pm hoga ??,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxYANS_UkXpN1t3OMV4AaABAg,@PrasantaMoharana-ge2ws,"Modi ji ko rahena hai ,He is the best PM",0,1759536000,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxgFz4wNEJ9lmW-Ah94AaABAg,@Chirag_20,"❤️❤️ मोदी-जी ही PM होने चाहिये,🙏",0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugyx0TMz3te-MO1UtKF4AaABAg,@ashokbhosale3817,मोदीजी के बाद योगी आदित्यनाथ जी को प्रधानमंत्री देखना चाहते है.,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,Ugyw3y6XPvOQi5o0bc14AaABAg,@amityadu1,Bhagwadhari aa rahe hain.....jai shri ram...🙏💐,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxfFjv5I_Gg3CQEuEZ4AaABAg,@Raj_police_S.A,240 अकेली bjp,2,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxfFjv5I_Gg3CQEuEZ4AaABAg.A4Ie15kgmNuA4IzkgJgHyi,@priyaraj476,"akele nhi mere bhai 
pura godi media bolo😂",1,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgxfFjv5I_Gg3CQEuEZ4AaABAg.A4Ie15kgmNuA4JFtn-Whhb,@Raj_police_S.A,@priyaraj476   ab 5 saal or jhelo or  sochte rho Babu,0,1746316800,True
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwJ-GhgqXNt88TUUIF4AaABAg,@Bhatti-e4s,Army ke liye congress sahi hai,0,1754265600,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwjsRGE3H62-xy5-At4AaABAg,@abhishekjohn8605,Sab kuch sajish hai,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgzJcEY5QaFB7OGc3bB4AaABAg,@AkankshaGautam-oe5ib,😢 barbaad ho jayega 😟,0,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwKNbjmxEsWuz86hs94AaABAg,@SufiyanKhan-nq4jz,गया ज़ालिम नफरती हारा,17,1746316800,False
5ebeS877-QE,Breaking News: PM मोदी ने दिया प्रधानमंत्री पद से इस्तीफा | PM Modi tenders his Resignation,UgwQhR7vRZEJRoKlfcp4AaABAg,@sakharamdukale3474,मोदी हे गरिबाचं सरकार नवत,0,1746316800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg,@TheLiveTvNews,"Download MARKETWOLF - https://marketwolf.app.link/tlt

Invest in Stock Market with only ₹999 | Made EASY for New Investors | SEBI REGISTERED INDIAN Broker | LOW BROKERAGE |  Daily Trade Ideas For FREE |  Available on iOS & Android",23,1767484800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQkMXlGWyjK,@ParveenFatima-q8j,"Bahut achchi khabar he
.Dharam Virodhiyon ka jad
se khatma ho.",1,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQlKIO7Pz5y,@Ajaz-x4m7y,​ @ParveenFatima-q8j corruption 💯😡😡😡 corruption corruption in India,1,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQkTtWPha1S,@Md.hakim.Ansari-lk6qj,"Vote Kelie Kursi Kelie Aaj Ka Pacchh Me Ho Ya Bipakchh Me,Sab Log Aam Log Ko Murkh Banate Hai,Karte Kuchh Nahi Desh Ko Kamjor Karne Ka Kaam Karta Hai",1,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQkWIxVxR8y,@ramnareshnaresh8371,कांग्रेस अभी पीछे है अगर इंडिया गठबंधन साथ में रहेगा तो जीत निश्चित है।,1,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQkWLJMzOeF,@ramnareshnaresh8371,कांग्रेस अभी पीछे है अगर इंडिया गठबंधन साथ में रहेगा तो जीत निश्चित है।,1,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQkQj6palTp,@GopalKumar-lf1gz,"2029 tak 😢😭😭😖 raho😂😁😝😛
Modi Kahi nahi jayega❤❤😅",0,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugz5AJn0RW-FVO5gAbx4AaABAg.AQkG6pdG9W0AQlA6pvYrG_,@mohammedjameel2491,Kyun itna Jhooth Boltey Aap log samajh nahi aata,0,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,UgzH_y0Asg-DgjLh6ex4AaABAg,@afsarazam2126,💯% एवं हटाकर बेल्ट पेपर से चुनाव करते हुए भाजपा का जमानत जब्त कराओ,85,1767484800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugw4eMRxFF9zlAYTmMh4AaABAg,@rajendramahale5463,देश में दुबार चुनाव ईव्हीएम हटाकर करे,84,1767484800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugw4eMRxFF9zlAYTmMh4AaABAg.AQkHnQZahQsAQkJ_2eew9f,@afsarazam2126,💯% एवं हटाकर बेल्ट पेपर से चुनाव करते हुए भाजपा का जमानत जब्त कराओ,3,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,UgwnRpDS-3SEyN9YdiR4AaABAg,@SukhdeveKarmarkar,पहले ईवीएम मशीन तो हटाओ बैलेट पेपर लाओ,73,1767484800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,UgwnRpDS-3SEyN9YdiR4AaABAg.AQkHfpQZZMqAQkJO4oUiTg,@afsarazam2126,बिल्कुल💯% ईवीएम हटाओ बैलट पेपर लाओ बैलट पेपर से चुनाव करवाओ तथा वैलेट पेपर से चुनाव करवाने के साथ-साथ भाजपा और RSS का जमानत जब्त करवाओ🙏🙏,4,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,UgwnRpDS-3SEyN9YdiR4AaABAg.AQkHfpQZZMqAQmZIx4flPs,@Vaibhav-d5e7h,Main ek baat puchna chahta hun EVM ko laya kaun tha EVM ko to Congress party Lai Thi kyunki Inka kahana tha ki ballot paper ki counting hone mein bahut time lagta Hai iski vajah se logon mein aapas mein jhagada hota Hai ek dusre ko Goli chal jaati thi pahle isliye EVM laye the,0,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugw8XKqE6u-Aovt8vkx4AaABAg,@mohdkhalid6524,देश खोखला हो गया है,75,1767484800,False
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugw8XKqE6u-Aovt8vkx4AaABAg.AQkJcSe0P2_AQrTxgBx_2b,@nagendraray9340,Ager motoi esttifa nahi diya to desh me jan aandolan suru hoga,0,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,Ugw8XKqE6u-Aovt8vkx4AaABAg.AQkJcSe0P2_AQwNKWalMQz,@PKBharti29,Kahan se?,0,1767484800,True
Hgx5hN0OT4w,मोदी की कुर्सी जाना तय? इस्तीफा देने की तैयारी! 19 को बड़ा बवाल | PM resignation claim | the live tv,UgxqYb7W4FoBrnto5Dp4AaABAg,@sumangodara796,मोदी की जीत नहीं हैevmका खेल है😮,51,1767484800,False
